InventoryId,ItemId,Warehouse,QuantityAvailable,ReorderPoint,LastUpdated
INV9748,ITEM3055,Europe Warehouse,967,135,2025-07-28T23:10:48.638726
INV9749,ITEM3152,Asia Warehouse,698,282,2025-07-28T23:13:18.574951
INV9750,ITEM3157,Europe Warehouse,200,299,2025-07-28T23:11:07.443171
INV9751,ITEM3049,Asia Warehouse,639,151,2025-07-28T23:12:11.684113
INV9752,ITEM3029,West Coast Warehouse,130,122,2025-07-28T23:10:19.212986
INV9753,ITEM3166,East Coast Warehouse,778,166,2025-07-28T23:08:50.164141
INV9754,ITEM3129,West Coast Warehouse,638,280,2025-07-28T23:13:55.062114
INV9755,ITEM3192,East Coast Warehouse,469,105,2025-07-28T23:12:26.168678
INV9756,ITEM3081,Europe Warehouse,709,172,2025-07-28T23:11:50.814355
INV9757,ITEM3169,Asia Warehouse,687,162,2025-07-28T23:09:02.932006
INV9758,ITEM3103,Asia Warehouse,51,295,2025-07-28T23:11:18.754572
INV9759,ITEM3034,East Coast Warehouse,342,226,2025-07-28T23:11:09.923372
INV9760,ITEM3031,East Coast Warehouse,84,184,2025-07-28T23:09:29.905387
INV9761,ITEM3178,East Coast Warehouse,763,279,2025-07-28T23:11:08.582474
INV9762,ITEM3186,East Coast Warehouse,44,117,2025-07-28T23:13:56.468417
INV9763,ITEM3014,Asia Warehouse,725,138,2025-07-28T23:11:59.343098
INV9764,ITEM3120,Asia Warehouse,9,107,2025-07-28T23:10:13.888983
INV9765,ITEM3111,East Coast Warehouse,137,202,2025-07-28T23:10:03.820292
INV9766,ITEM3128,Europe Warehouse,573,246,2025-07-28T23:11:54.652867
INV9767,ITEM3100,West Coast Warehouse,685,166,2025-07-28T23:11:52.185634
INV9768,ITEM3014,Asia Warehouse,931,186,2025-07-28T23:11:47.681695
INV9769,ITEM3163,Asia Warehouse,884,242,2025-07-28T23:11:22.669219
INV9770,ITEM3099,West Coast Warehouse,225,181,2025-07-28T23:10:14.795007
INV9771,ITEM3006,Europe Warehouse,519,228,2025-07-28T23:10:26.407690
INV9772,ITEM3075,West Coast Warehouse,366,225,2025-07-28T23:12:19.865220
INV9773,ITEM3059,East Coast Warehouse,614,147,2025-07-28T23:08:58.128066
INV9774,ITEM3040,East Coast Warehouse,290,246,2025-07-28T23:11:35.517968
INV9775,ITEM3130,Asia Warehouse,483,245,2025-07-28T23:11:02.468296
INV9776,ITEM3011,East Coast Warehouse,837,164,2025-07-28T23:08:18.375524
INV9777,ITEM3073,Asia Warehouse,248,281,2025-07-28T23:10:25.203066
INV9778,ITEM3107,Asia Warehouse,648,199,2025-07-28T23:09:40.599547
INV9779,ITEM3023,Europe Warehouse,695,161,2025-07-28T23:13:52.047630
INV9780,ITEM3095,West Coast Warehouse,23,153,2025-07-28T23:12:19.781440
INV9781,ITEM3140,East Coast Warehouse,965,226,2025-07-28T23:13:39.652605
INV9782,ITEM3119,West Coast Warehouse,836,268,2025-07-28T23:13:36.919467
INV9783,ITEM3039,Asia Warehouse,433,193,2025-07-28T23:12:00.193714
INV9784,ITEM3195,West Coast Warehouse,797,232,2025-07-28T23:13:36.662392
INV9785,ITEM3118,West Coast Warehouse,317,200,2025-07-28T23:11:03.427566
INV9786,ITEM3157,Europe Warehouse,270,251,2025-07-28T23:09:52.991284
INV9787,ITEM3171,West Coast Warehouse,737,227,2025-07-28T23:10:14.672641
INV9788,ITEM3042,West Coast Warehouse,297,100,2025-07-28T23:12:57.774485
INV9789,ITEM3055,East Coast Warehouse,830,108,2025-07-28T23:12:23.398637
INV9790,ITEM3121,West Coast Warehouse,21,239,2025-07-28T23:13:36.668092
INV9791,ITEM3003,Asia Warehouse,680,112,2025-07-28T23:13:59.570604
INV9792,ITEM3112,East Coast Warehouse,311,270,2025-07-28T23:12:53.374244
INV9793,ITEM3058,Asia Warehouse,808,104,2025-07-28T23:11:38.018986
INV9794,ITEM3003,Europe Warehouse,88,250,2025-07-28T23:13:40.097109
INV9795,ITEM3065,East Coast Warehouse,572,296,2025-07-28T23:12:26.917758
INV9796,ITEM3190,Europe Warehouse,286,153,2025-07-28T23:11:51.379362
INV9797,ITEM3010,West Coast Warehouse,507,129,2025-07-28T23:13:04.795882
INV9798,ITEM3172,Asia Warehouse,977,266,2025-07-28T23:09:41.675663
INV9799,ITEM3062,West Coast Warehouse,747,114,2025-07-28T23:11:34.787287
INV9800,ITEM3038,West Coast Warehouse,240,181,2025-07-28T23:13:32.600538
INV9801,ITEM3064,Asia Warehouse,865,267,2025-07-28T23:10:04.845617
INV9802,ITEM3014,West Coast Warehouse,390,253,2025-07-28T23:13:29.062139
INV9803,ITEM3055,West Coast Warehouse,831,103,2025-07-28T23:10:30.291604
INV9804,ITEM3176,East Coast Warehouse,928,114,2025-07-28T23:09:05.407965
INV9805,ITEM3023,East Coast Warehouse,739,109,2025-07-28T23:10:07.795775
INV9806,ITEM3076,East Coast Warehouse,538,252,2025-07-28T23:11:22.524802
INV9807,ITEM3022,West Coast Warehouse,67,241,2025-07-28T23:10:58.568135
INV9808,ITEM3058,Asia Warehouse,533,129,2025-07-28T23:13:36.154993
INV9809,ITEM3031,East Coast Warehouse,828,179,2025-07-28T23:13:52.971942
INV9810,ITEM3136,East Coast Warehouse,177,234,2025-07-28T23:12:34.017658
INV9811,ITEM3066,West Coast Warehouse,343,278,2025-07-28T23:08:36.093161
INV9812,ITEM3042,Europe Warehouse,66,185,2025-07-28T23:10:32.247532
INV9813,ITEM3035,West Coast Warehouse,639,274,2025-07-28T23:09:21.545420
INV9814,ITEM3122,East Coast Warehouse,636,289,2025-07-28T23:12:49.180449
INV9815,ITEM3018,West Coast Warehouse,50,167,2025-07-28T23:12:28.286743
INV9816,ITEM3168,West Coast Warehouse,648,213,2025-07-28T23:10:22.961684
INV9817,ITEM3166,Asia Warehouse,434,122,2025-07-28T23:12:51.993340
INV9818,ITEM3040,West Coast Warehouse,788,206,2025-07-28T23:11:02.548897
INV9819,ITEM3110,Asia Warehouse,174,236,2025-07-28T23:09:32.399995
INV9820,ITEM3055,East Coast Warehouse,524,121,2025-07-28T23:08:13.099162
INV9821,ITEM3138,West Coast Warehouse,140,272,2025-07-28T23:10:20.220759
INV9822,ITEM3189,Asia Warehouse,532,117,2025-07-28T23:11:55.434908
INV9823,ITEM3174,Europe Warehouse,873,294,2025-07-28T23:11:34.276044
INV9824,ITEM3045,Europe Warehouse,798,217,2025-07-28T23:12:54.126338
INV9825,ITEM3049,Europe Warehouse,787,217,2025-07-28T23:13:56.400346
INV9826,ITEM3178,East Coast Warehouse,892,188,2025-07-28T23:11:06.491177
INV9827,ITEM3175,West Coast Warehouse,75,122,2025-07-28T23:10:05.100580
INV9828,ITEM3056,East Coast Warehouse,357,274,2025-07-28T23:13:29.956861
INV9829,ITEM3016,West Coast Warehouse,690,299,2025-07-28T23:09:24.021002
INV9830,ITEM3177,West Coast Warehouse,8,256,2025-07-28T23:13:03.862293
INV9831,ITEM3196,Asia Warehouse,509,151,2025-07-28T23:09:19.750221
INV9832,ITEM3079,Asia Warehouse,633,228,2025-07-28T23:13:44.535300
INV9833,ITEM3162,Europe Warehouse,142,124,2025-07-28T23:11:49.829308
INV9834,ITEM3017,East Coast Warehouse,764,178,2025-07-28T23:09:58.423047
INV9835,ITEM3058,West Coast Warehouse,683,208,2025-07-28T23:08:33.802663
INV9836,ITEM3123,West Coast Warehouse,485,204,2025-07-28T23:13:30.517809
INV9837,ITEM3067,Europe Warehouse,663,107,2025-07-28T23:11:20.460789
INV9838,ITEM3090,East Coast Warehouse,415,224,2025-07-28T23:11:13.486529
INV9839,ITEM3163,Asia Warehouse,490,276,2025-07-28T23:09:41.361529
INV9840,ITEM3094,East Coast Warehouse,521,226,2025-07-28T23:10:27.363207
INV9841,ITEM3043,Asia Warehouse,407,132,2025-07-28T23:12:24.232594
INV9842,ITEM3171,West Coast Warehouse,418,160,2025-07-28T23:13:18.972363
INV9843,ITEM3108,Asia Warehouse,557,234,2025-07-28T23:09:59.343725
INV9844,ITEM3029,Europe Warehouse,25,122,2025-07-28T23:09:25.526409
INV9845,ITEM3115,Asia Warehouse,900,298,2025-07-28T23:09:58.597214
INV9846,ITEM3136,West Coast Warehouse,470,202,2025-07-28T23:08:22.375644
INV9847,ITEM3159,West Coast Warehouse,606,140,2025-07-28T23:12:03.835781
INV9848,ITEM3049,West Coast Warehouse,435,210,2025-07-28T23:10:43.712362
INV9849,ITEM3179,Asia Warehouse,454,231,2025-07-28T23:10:24.707394
INV9850,ITEM3137,East Coast Warehouse,583,279,2025-07-28T23:12:51.286885
INV9851,ITEM3069,West Coast Warehouse,458,264,2025-07-28T23:14:09.472710
INV9852,ITEM3170,Asia Warehouse,87,201,2025-07-28T23:10:52.806634
INV9853,ITEM3128,Europe Warehouse,173,147,2025-07-28T23:10:29.527004
INV9854,ITEM3193,East Coast Warehouse,474,174,2025-07-28T23:09:08.512230
INV9855,ITEM3090,West Coast Warehouse,827,181,2025-07-28T23:10:51.890140
INV9856,ITEM3095,East Coast Warehouse,138,182,2025-07-28T23:10:05.071324
INV9857,ITEM3046,Europe Warehouse,637,222,2025-07-28T23:13:49.285073
INV9858,ITEM3030,Asia Warehouse,476,138,2025-07-28T23:10:56.139565
INV9859,ITEM3038,Asia Warehouse,330,254,2025-07-28T23:09:23.201048
INV9860,ITEM3071,Asia Warehouse,389,175,2025-07-28T23:11:50.355290
INV9861,ITEM3000,East Coast Warehouse,562,148,2025-07-28T23:09:54.514600
INV9862,ITEM3004,Europe Warehouse,982,289,2025-07-28T23:11:43.132921
INV9863,ITEM3011,East Coast Warehouse,324,107,2025-07-28T23:10:08.209339
INV9864,ITEM3107,East Coast Warehouse,940,281,2025-07-28T23:08:18.104239
INV9865,ITEM3078,Europe Warehouse,127,297,2025-07-28T23:08:30.872454
INV9866,ITEM3145,Asia Warehouse,111,299,2025-07-28T23:10:09.553694
INV9867,ITEM3092,Asia Warehouse,337,223,2025-07-28T23:11:03.756545
INV9868,ITEM3091,West Coast Warehouse,585,117,2025-07-28T23:09:03.031023
INV9869,ITEM3066,West Coast Warehouse,604,190,2025-07-28T23:13:11.449563
INV9870,ITEM3073,Asia Warehouse,359,123,2025-07-28T23:10:27.010457
INV9871,ITEM3031,Asia Warehouse,82,265,2025-07-28T23:08:21.167494
INV9872,ITEM3134,East Coast Warehouse,861,178,2025-07-28T23:10:48.333463
INV9873,ITEM3154,Asia Warehouse,40,114,2025-07-28T23:10:08.598323
INV9874,ITEM3177,Europe Warehouse,792,111,2025-07-28T23:09:16.079436
INV9875,ITEM3158,East Coast Warehouse,735,254,2025-07-28T23:11:52.709541
INV9876,ITEM3063,West Coast Warehouse,268,169,2025-07-28T23:12:45.791340
INV9877,ITEM3092,West Coast Warehouse,535,214,2025-07-28T23:12:03.703552
INV9878,ITEM3056,Asia Warehouse,357,263,2025-07-28T23:10:08.645098
INV9879,ITEM3152,Asia Warehouse,50,260,2025-07-28T23:12:44.336895
INV9880,ITEM3069,West Coast Warehouse,657,104,2025-07-28T23:08:26.177330
INV9881,ITEM3078,West Coast Warehouse,603,150,2025-07-28T23:11:16.215014
INV9882,ITEM3192,East Coast Warehouse,126,126,2025-07-28T23:12:32.199602
INV9883,ITEM3174,West Coast Warehouse,348,262,2025-07-28T23:12:28.919084
INV9884,ITEM3062,East Coast Warehouse,65,264,2025-07-28T23:11:10.803579
INV9885,ITEM3013,Asia Warehouse,855,260,2025-07-28T23:13:45.701544
INV9886,ITEM3124,East Coast Warehouse,505,170,2025-07-28T23:09:02.368117
INV9887,ITEM3174,West Coast Warehouse,585,293,2025-07-28T23:08:48.811158
INV9888,ITEM3075,East Coast Warehouse,411,269,2025-07-28T23:09:10.817424
INV9889,ITEM3189,Europe Warehouse,152,146,2025-07-28T23:12:28.987365
INV9890,ITEM3033,West Coast Warehouse,232,148,2025-07-28T23:08:45.069386
INV9891,ITEM3183,Asia Warehouse,619,153,2025-07-28T23:10:21.714096
INV9892,ITEM3188,East Coast Warehouse,649,243,2025-07-28T23:10:20.549173
INV9893,ITEM3043,East Coast Warehouse,393,143,2025-07-28T23:08:41.217140
INV9894,ITEM3171,East Coast Warehouse,13,300,2025-07-28T23:10:15.686316
INV9895,ITEM3116,Asia Warehouse,654,150,2025-07-28T23:08:37.047550
INV9896,ITEM3014,East Coast Warehouse,962,134,2025-07-28T23:10:36.201555
INV9897,ITEM3185,Europe Warehouse,804,144,2025-07-28T23:08:34.374163
INV9898,ITEM3040,Asia Warehouse,666,281,2025-07-28T23:10:41.887050
INV9899,ITEM3014,Asia Warehouse,142,166,2025-07-28T23:12:56.302331
INV9900,ITEM3133,Asia Warehouse,372,161,2025-07-28T23:12:22.051178
INV9901,ITEM3072,Asia Warehouse,967,288,2025-07-28T23:11:29.315107
INV9902,ITEM3198,Europe Warehouse,25,278,2025-07-28T23:08:44.210540
INV9903,ITEM3193,Europe Warehouse,506,300,2025-07-28T23:09:26.611645
INV9904,ITEM3008,East Coast Warehouse,826,264,2025-07-28T23:09:09.261765
INV9905,ITEM3194,Europe Warehouse,312,200,2025-07-28T23:12:46.595066
INV9906,ITEM3181,Europe Warehouse,922,204,2025-07-28T23:13:24.719420
INV9907,ITEM3011,Asia Warehouse,261,112,2025-07-28T23:09:33.862616
INV9908,ITEM3057,Asia Warehouse,555,226,2025-07-28T23:08:32.345104
INV9909,ITEM3187,West Coast Warehouse,370,265,2025-07-28T23:12:18.067898
INV9910,ITEM3122,Europe Warehouse,259,195,2025-07-28T23:08:20.721071
INV9911,ITEM3182,West Coast Warehouse,260,184,2025-07-28T23:12:03.444921
INV9912,ITEM3163,East Coast Warehouse,287,197,2025-07-28T23:12:23.023597
INV9913,ITEM3161,Asia Warehouse,917,240,2025-07-28T23:11:04.329564
INV9914,ITEM3008,Asia Warehouse,362,231,2025-07-28T23:08:27.183315
INV9915,ITEM3064,West Coast Warehouse,682,291,2025-07-28T23:12:45.069987
INV9916,ITEM3151,Europe Warehouse,518,150,2025-07-28T23:13:53.987768
INV9917,ITEM3195,Europe Warehouse,575,289,2025-07-28T23:13:55.591567
INV9918,ITEM3170,West Coast Warehouse,677,190,2025-07-28T23:09:01.562321
INV9919,ITEM3046,Asia Warehouse,645,140,2025-07-28T23:10:07.005246
INV9920,ITEM3140,Asia Warehouse,852,226,2025-07-28T23:10:31.509096
INV9921,ITEM3119,West Coast Warehouse,444,200,2025-07-28T23:12:00.359015
INV9922,ITEM3056,Europe Warehouse,530,180,2025-07-28T23:10:34.491160
INV9923,ITEM3121,West Coast Warehouse,157,107,2025-07-28T23:11:15.688900
INV9924,ITEM3053,Asia Warehouse,484,193,2025-07-28T23:09:56.270185
INV9925,ITEM3132,Asia Warehouse,4,230,2025-07-28T23:08:20.464729
INV9926,ITEM3195,Europe Warehouse,249,140,2025-07-28T23:12:29.307183
INV9927,ITEM3148,Asia Warehouse,789,256,2025-07-28T23:10:41.377937
INV9928,ITEM3117,West Coast Warehouse,672,266,2025-07-28T23:08:36.466153
INV9929,ITEM3166,Europe Warehouse,307,162,2025-07-28T23:09:24.044785
INV9930,ITEM3129,Asia Warehouse,611,276,2025-07-28T23:08:24.962012
INV9931,ITEM3091,Europe Warehouse,887,237,2025-07-28T23:09:34.622157
INV9932,ITEM3103,East Coast Warehouse,364,106,2025-07-28T23:11:08.927417
INV9933,ITEM3054,Europe Warehouse,326,115,2025-07-28T23:10:17.777352
INV9934,ITEM3117,Europe Warehouse,738,108,2025-07-28T23:08:41.025878
INV9935,ITEM3164,West Coast Warehouse,544,168,2025-07-28T23:13:29.392904
INV9936,ITEM3183,Asia Warehouse,474,142,2025-07-28T23:11:15.293508
INV9937,ITEM3006,East Coast Warehouse,52,217,2025-07-28T23:13:10.453204
INV9938,ITEM3027,West Coast Warehouse,287,144,2025-07-28T23:10:34.985337
INV9939,ITEM3031,West Coast Warehouse,580,111,2025-07-28T23:09:06.812107
INV9940,ITEM3096,Asia Warehouse,457,158,2025-07-28T23:08:14.645980
INV9941,ITEM3192,Asia Warehouse,928,136,2025-07-28T23:11:57.964725
INV9942,ITEM3121,Europe Warehouse,276,262,2025-07-28T23:11:56.205066
INV9943,ITEM3171,Europe Warehouse,682,260,2025-07-28T23:09:47.632820
INV9944,ITEM3172,East Coast Warehouse,247,243,2025-07-28T23:10:26.748209
INV9945,ITEM3169,East Coast Warehouse,64,207,2025-07-28T23:10:31.831123
INV9946,ITEM3116,West Coast Warehouse,343,243,2025-07-28T23:13:12.536044
INV9947,ITEM3183,Europe Warehouse,112,190,2025-07-28T23:12:43.501730
INV9948,ITEM3197,East Coast Warehouse,692,133,2025-07-28T23:09:44.260162
INV9949,ITEM3010,East Coast Warehouse,307,187,2025-07-28T23:09:22.478076
INV9950,ITEM3158,East Coast Warehouse,673,147,2025-07-28T23:13:35.254126
INV9951,ITEM3091,East Coast Warehouse,319,153,2025-07-28T23:10:33.347679
INV9952,ITEM3002,Europe Warehouse,232,116,2025-07-28T23:12:06.166549
INV9953,ITEM3084,West Coast Warehouse,930,218,2025-07-28T23:10:54.593917
INV9954,ITEM3199,Europe Warehouse,790,275,2025-07-28T23:10:52.395639
INV9955,ITEM3163,West Coast Warehouse,844,157,2025-07-28T23:14:00.384519
INV9956,ITEM3074,Asia Warehouse,635,294,2025-07-28T23:12:13.864694
INV9957,ITEM3053,Europe Warehouse,192,120,2025-07-28T23:12:49.206000
INV9958,ITEM3146,East Coast Warehouse,114,136,2025-07-28T23:09:25.652422
INV9959,ITEM3071,West Coast Warehouse,672,190,2025-07-28T23:08:52.569656
INV9960,ITEM3049,East Coast Warehouse,281,142,2025-07-28T23:10:31.482743
INV9961,ITEM3017,Asia Warehouse,366,147,2025-07-28T23:08:50.422665
INV9962,ITEM3142,Asia Warehouse,836,167,2025-07-28T23:13:47.910075
INV9963,ITEM3006,West Coast Warehouse,564,211,2025-07-28T23:09:26.009947
INV9964,ITEM3017,Asia Warehouse,927,146,2025-07-28T23:12:45.513341
INV9965,ITEM3017,Europe Warehouse,113,277,2025-07-28T23:12:36.852910
INV9966,ITEM3033,East Coast Warehouse,536,193,2025-07-28T23:09:59.499522
INV9967,ITEM3149,Asia Warehouse,228,235,2025-07-28T23:12:20.309935
INV9968,ITEM3045,West Coast Warehouse,567,283,2025-07-28T23:09:29.163275
INV9969,ITEM3119,Europe Warehouse,356,174,2025-07-28T23:11:45.572942
INV9970,ITEM3167,Europe Warehouse,977,120,2025-07-28T23:10:01.213418
INV9971,ITEM3013,Europe Warehouse,647,293,2025-07-28T23:10:58.960717
INV9972,ITEM3062,Asia Warehouse,1000,110,2025-07-28T23:12:05.218832
INV9973,ITEM3189,East Coast Warehouse,598,159,2025-07-28T23:09:34.731617
INV9974,ITEM3098,Europe Warehouse,96,120,2025-07-28T23:13:32.474345
INV9975,ITEM3156,Asia Warehouse,681,177,2025-07-28T23:13:15.682371
INV9976,ITEM3108,Europe Warehouse,848,191,2025-07-28T23:09:30.050181
INV9977,ITEM3121,Europe Warehouse,773,275,2025-07-28T23:08:20.572510
INV9978,ITEM3014,West Coast Warehouse,705,216,2025-07-28T23:08:16.449721
INV9979,ITEM3012,East Coast Warehouse,945,295,2025-07-28T23:13:10.651389
INV9980,ITEM3049,Asia Warehouse,138,221,2025-07-28T23:13:21.728884
INV9981,ITEM3197,West Coast Warehouse,556,127,2025-07-28T23:09:26.286972
INV9982,ITEM3156,Asia Warehouse,466,151,2025-07-28T23:13:52.846227
INV9983,ITEM3146,West Coast Warehouse,452,164,2025-07-28T23:10:31.885820
INV9984,ITEM3019,Asia Warehouse,97,135,2025-07-28T23:10:09.849165
INV9985,ITEM3197,East Coast Warehouse,683,181,2025-07-28T23:14:06.322615
INV9986,ITEM3152,Asia Warehouse,383,208,2025-07-28T23:11:48.652673
INV9987,ITEM3001,West Coast Warehouse,779,208,2025-07-28T23:09:11.492624
INV9988,ITEM3137,Europe Warehouse,904,125,2025-07-28T23:11:09.005613
INV9989,ITEM3181,West Coast Warehouse,771,208,2025-07-28T23:11:33.898752
INV9990,ITEM3182,East Coast Warehouse,526,165,2025-07-28T23:09:54.723291
INV9991,ITEM3145,East Coast Warehouse,523,300,2025-07-28T23:14:07.241232
INV9992,ITEM3167,Asia Warehouse,401,140,2025-07-28T23:13:20.649251
INV9993,ITEM3074,East Coast Warehouse,603,259,2025-07-28T23:09:41.466640
INV9994,ITEM3124,East Coast Warehouse,434,246,2025-07-28T23:11:53.893313
INV9995,ITEM3132,West Coast Warehouse,85,254,2025-07-28T23:13:30.388448
INV9996,ITEM3140,Asia Warehouse,246,105,2025-07-28T23:13:18.965303
INV9997,ITEM3106,West Coast Warehouse,945,258,2025-07-28T23:11:54.939626
INV9998,ITEM3013,Europe Warehouse,972,118,2025-07-28T23:13:20.579752
INV9999,ITEM3046,Asia Warehouse,762,226,2025-07-28T23:13:52.843361
INV10000,ITEM3129,East Coast Warehouse,318,185,2025-07-28T23:13:46.857394
INV10001,ITEM3100,East Coast Warehouse,729,184,2025-07-28T23:10:01.240758
INV10002,ITEM3023,West Coast Warehouse,939,132,2025-07-28T23:10:29.311530
INV10003,ITEM3022,Asia Warehouse,451,158,2025-07-28T23:11:36.519929
INV10004,ITEM3170,East Coast Warehouse,970,144,2025-07-28T23:09:09.415390
INV10005,ITEM3048,West Coast Warehouse,287,300,2025-07-28T23:08:31.273623
INV10006,ITEM3073,West Coast Warehouse,847,298,2025-07-28T23:09:29.511111
INV10007,ITEM3190,East Coast Warehouse,315,228,2025-07-28T23:09:20.682760
INV10008,ITEM3138,Europe Warehouse,870,123,2025-07-28T23:10:44.339638
INV10009,ITEM3155,Europe Warehouse,665,138,2025-07-28T23:13:27.520071
INV10010,ITEM3097,East Coast Warehouse,148,194,2025-07-28T23:08:39.395821
INV10011,ITEM3084,West Coast Warehouse,410,176,2025-07-28T23:10:42.295331
INV10012,ITEM3095,Europe Warehouse,47,273,2025-07-28T23:08:20.062032
INV10013,ITEM3068,West Coast Warehouse,566,144,2025-07-28T23:12:49.359727
INV10014,ITEM3143,West Coast Warehouse,109,163,2025-07-28T23:13:35.467812
INV10015,ITEM3162,Europe Warehouse,135,220,2025-07-28T23:10:00.738041
INV10016,ITEM3181,Europe Warehouse,785,194,2025-07-28T23:09:46.581236
INV10017,ITEM3085,Asia Warehouse,387,219,2025-07-28T23:13:46.845270
INV10018,ITEM3008,West Coast Warehouse,620,256,2025-07-28T23:13:31.450308
INV10019,ITEM3002,East Coast Warehouse,112,283,2025-07-28T23:13:00.200424
INV10020,ITEM3145,Europe Warehouse,299,251,2025-07-28T23:09:25.679745
INV10021,ITEM3019,East Coast Warehouse,766,173,2025-07-28T23:13:42.986289
INV10022,ITEM3182,Europe Warehouse,198,121,2025-07-28T23:12:39.933792
INV10023,ITEM3060,West Coast Warehouse,662,176,2025-07-28T23:12:17.458302
INV10024,ITEM3179,West Coast Warehouse,446,257,2025-07-28T23:08:22.932338
INV10025,ITEM3014,Europe Warehouse,230,121,2025-07-28T23:13:47.175503
INV10026,ITEM3116,East Coast Warehouse,702,267,2025-07-28T23:11:03.541732
INV10027,ITEM3135,West Coast Warehouse,680,249,2025-07-28T23:08:17.163853
INV10028,ITEM3099,Asia Warehouse,495,130,2025-07-28T23:08:42.994298
INV10029,ITEM3085,East Coast Warehouse,328,104,2025-07-28T23:09:36.529016
INV10030,ITEM3046,Asia Warehouse,150,274,2025-07-28T23:13:25.125044
INV10031,ITEM3099,East Coast Warehouse,971,272,2025-07-28T23:11:40.719723
INV10032,ITEM3079,Asia Warehouse,619,132,2025-07-28T23:11:32.680133
INV10033,ITEM3177,Asia Warehouse,924,300,2025-07-28T23:09:49.224061
INV10034,ITEM3094,Europe Warehouse,828,116,2025-07-28T23:12:25.035622
INV10035,ITEM3097,Asia Warehouse,218,141,2025-07-28T23:11:04.700999
INV10036,ITEM3108,East Coast Warehouse,862,209,2025-07-28T23:12:35.316248
INV10037,ITEM3193,West Coast Warehouse,701,257,2025-07-28T23:09:07.186148
INV10038,ITEM3082,East Coast Warehouse,761,113,2025-07-28T23:08:35.456796
INV10039,ITEM3140,Asia Warehouse,234,258,2025-07-28T23:12:16.086936
INV10040,ITEM3116,West Coast Warehouse,160,125,2025-07-28T23:08:22.763321
INV10041,ITEM3137,West Coast Warehouse,406,245,2025-07-28T23:11:11.072437
INV10042,ITEM3156,East Coast Warehouse,805,182,2025-07-28T23:13:10.962438
INV10043,ITEM3046,Asia Warehouse,223,273,2025-07-28T23:10:40.472731
INV10044,ITEM3103,Asia Warehouse,445,299,2025-07-28T23:14:02.246563
INV10045,ITEM3170,Asia Warehouse,116,297,2025-07-28T23:11:39.633847
INV10046,ITEM3079,East Coast Warehouse,367,135,2025-07-28T23:08:27.852136
INV10047,ITEM3114,Asia Warehouse,499,100,2025-07-28T23:08:34.683688
INV10048,ITEM3189,Asia Warehouse,658,174,2025-07-28T23:12:49.031899
INV10049,ITEM3010,Europe Warehouse,870,252,2025-07-28T23:09:53.096252
INV10050,ITEM3109,East Coast Warehouse,382,150,2025-07-28T23:09:53.364699
